HOME_CBG,STREET_ADDRESS,LATITUDE,LONGITUDE,YearRange,Average_Visits
040136105003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
040136174004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.5
040138152002,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
040138158001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
040159548003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
040179638002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
040190044291,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
040219414003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
040250002032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
050014805002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
050070205031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
050070205032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
050070205042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
050350301023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
050350308031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.25
050350311001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
050510117002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
050574805001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
050799604001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.0
051190024071,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
051190033033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.5
051190039001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
051190044001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060133922002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060170308071,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
060290019013,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
060290033062,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060371434001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060371915001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060372077101,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060372145031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060372772002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
060372772002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060374034013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060374045011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060374086271,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060374086272,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060375023021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
060375041021,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060375323033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
060379203391,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060379800131,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
060379800281,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060590525181,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060590630081,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
060590755151,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
060590884021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
060591101131,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060591105004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060599800001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060610214011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
060650425062,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060650425211,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060650426191,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
060650438132,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060670096064,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
060710005041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
060710016002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
060710018131,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
060710021091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
060710021091,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060710076011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060710078001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
060710091182,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
060710124001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060750121002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060750615001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.0
060750615001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060816054005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
060855017001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
060890103001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
060952527022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
060971506032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
060971523004,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
061070031002,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
061090042003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
080010083091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,16.0
080010084012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
080010087093,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
080310009032,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
080310016002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
080310017022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
080310041022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
080310041022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
080319800001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
080319801001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
080350141222,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
080410054002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
080410069011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
080590120451,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
080690017091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
080970004021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
081230014141,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
081230022082,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
090010809002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
090035021002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
090035141021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
090053102001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
090053602004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
110010058001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
110010078033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,13.5
110010107002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120010015153,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120010018063,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120010022051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120010022054,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120010022191,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120010022191,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120030401023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120050002022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
120050008033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120050008061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.0
120050008061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120050009003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120050009003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050011002,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120050016001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120050025002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120050026052,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050026061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050026062,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120050026062,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120050026071,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120050026071,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120050026071,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,14.5
120050026071,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050026081,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027011,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120050027032,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
120050027032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
120050027032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,10.0
120050027032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,10.0
120050027041,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.0
120050027042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120050027042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120050027043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.5
120050027043,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027051,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120050027051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120050027051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.5
120050027051,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027052,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120050027053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,11.0
120050027053,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120050027053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120070004003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120070004003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.0
120090605003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120090612023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120090628002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120090628003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
120090629001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120090629001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
120090646011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120090647002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120090663023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120090683002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.0
120090694002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120090713401,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120090713404,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120110103051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120110202052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120110203142,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120110205022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120110421001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
120110421002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120110428002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
120110601191,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120110601204,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120110601204,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120110701013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120110703221,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.5
120110802001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120110802001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120111103321,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120111103321,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120111103331,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
120130102003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
120150104041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120150105011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120150201031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
120150209003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120174501014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120174505001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120174515023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120174517001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120190302011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120190306002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120190307035,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
120210104131,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120210104152,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120210112021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120270103014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120310008002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
120310102021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120310105001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310105003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120310109001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120310119012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120310139051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120310140011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310141021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310141022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120310142033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120310144011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120310144014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310144101,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120310155011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310158011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120310159231,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120310159261,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120310159262,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120310159262,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120310162001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120310168043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120310168063,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,11.0
120310172001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120310173003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120330011011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120330011012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
120330011012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330011013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120330012015,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120330012021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120330012022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
120330022003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330024001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330025001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120330025001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120330025001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.5
120330025001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330025003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120330025003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330026041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120330026042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120330027031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
120330028021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120330028032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120330029002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120330033011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120330035073,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
120330036084,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120330036121,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120350601064,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
120350602113,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120350602122,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120379701004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
120379702001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
120379703041,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120379703042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120390207023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120419502022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120459603005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
120479602001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120530401011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
120530405013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
120530408021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
120530410041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
