,index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
578,578,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f159ed7cf394/link,,retail-store-visitors-jan_6_0_11.csv.gz,.csv.gz,41176870,2025-05-28T15:32:39.473000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f159ed7cf394,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f159ed7cf394/link
579,579,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f16595526130/link,,retail-store-visitors-jan_6_0_1.csv.gz,.csv.gz,262156274,2025-05-28T15:27:14.130000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f16595526130,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f16595526130/link
580,580,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f173237026ac/link,,retail-store-visitors-jan_6_0_2.csv.gz,.csv.gz,262191755,2025-05-28T15:27:46.764000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f173237026ac,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f173237026ac/link
581,581,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f186e430aa30/link,,retail-store-visitors-jan_6_0_3.csv.gz,.csv.gz,262190959,2025-05-28T15:28:19.571000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f186e430aa30,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f186e430aa30/link
582,582,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f192809652aa/link,,retail-store-visitors-jan_6_0_4.csv.gz,.csv.gz,262186239,2025-05-28T15:28:51.308000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f192809652aa,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f192809652aa/link
583,583,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1ab6861d662/link,,retail-store-visitors-jan_6_0_5.csv.gz,.csv.gz,262174115,2025-05-28T15:29:24.109000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1ab6861d662,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1ab6861d662/link
584,584,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1bf3ae93228/link,,retail-store-visitors-jan_6_0_6.csv.gz,.csv.gz,262180310,2025-05-28T15:29:56.223000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1bf3ae93228,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1bf3ae93228/link
585,585,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1c837d42d2a/link,,retail-store-visitors-jan_6_0_7.csv.gz,.csv.gz,262157813,2025-05-28T15:30:28.663000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1c837d42d2a,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1c837d42d2a/link
586,586,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1d21f274cfd/link,,retail-store-visitors-jan_6_0_8.csv.gz,.csv.gz,262154575,2025-05-28T15:31:00.921000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1d21f274cfd,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1d21f274cfd/link
587,587,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1ecd6ae1c87/link,,retail-store-visitors-jan_6_0_9.csv.gz,.csv.gz,262177561,2025-05-28T15:31:34.290000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1ecd6ae1c87,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1ecd6ae1c87/link
588,588,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1f1cf4dad6e/link,,retail-store-visitors-jan_6_1_0.csv.gz,.csv.gz,262199470,2025-05-28T15:26:42.152000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f1f1cf4dad6e,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f1f1cf4dad6e/link
589,589,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f2044c64c1dc/link,,retail-store-visitors-jan_6_1_10.csv.gz,.csv.gz,262151315,2025-05-28T15:32:05.384000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f2044c64c1dc,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f2044c64c1dc/link
590,590,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f21aa74bdf41/link,,retail-store-visitors-jan_6_1_11.csv.gz,.csv.gz,31278083,2025-05-28T15:32:39.539000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f21aa74bdf41,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f21aa74bdf41/link
591,591,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f22185e91bd3/link,,retail-store-visitors-jan_6_1_1.csv.gz,.csv.gz,262152697,2025-05-28T15:27:13.900000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f22185e91bd3,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f22185e91bd3/link
592,592,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f23e5c263762/link,,retail-store-visitors-jan_6_1_2.csv.gz,.csv.gz,262175979,2025-05-28T15:27:46.455000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f23e5c263762,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f23e5c263762/link
593,593,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f24321cf18e6/link,,retail-store-visitors-jan_6_1_3.csv.gz,.csv.gz,262166220,2025-05-28T15:28:18.160000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f24321cf18e6,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f24321cf18e6/link
594,594,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f258923d711f/link,,retail-store-visitors-jan_6_1_4.csv.gz,.csv.gz,262166288,2025-05-28T15:28:50.261000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f258923d711f,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f258923d711f/link
595,595,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f26d5a43c63b/link,,retail-store-visitors-jan_6_1_5.csv.gz,.csv.gz,262163924,2025-05-28T15:29:22.109000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f26d5a43c63b,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f26d5a43c63b/link
596,596,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f27e13dfb8e3/link,,retail-store-visitors-jan_6_1_6.csv.gz,.csv.gz,262185650,2025-05-28T15:29:54.872000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f27e13dfb8e3,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f27e13dfb8e3/link
597,597,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f28467d28f92/link,,retail-store-visitors-jan_6_1_7.csv.gz,.csv.gz,262162606,2025-05-28T15:30:27.175000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f28467d28f92,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f28467d28f92/link
598,598,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f290a6076843/link,,retail-store-visitors-jan_6_1_8.csv.gz,.csv.gz,262149316,2025-05-28T15:30:59.820000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f290a6076843,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f290a6076843/link
599,599,12,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f2a0d8b81747/link,,retail-store-visitors-jan_6_1_9.csv.gz,.csv.gz,262179081,2025-05-28T15:31:32.542000+00:00,dwll_01981a91-1ef9-73c3-8b5a-f2a0d8b81747,https://app.deweydata.io/api/v1/downloads/01981a91-1ef9-73c3-8b5a-f2a0d8b81747/link
600,600,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fdf6ed7a90fd/link,,retail-store-visitors-jan_6_2_0.csv.gz,.csv.gz,262186452,2025-05-28T15:26:42.409000+00:00,dwll_01981a91-2191-7182-bdde-fdf6ed7a90fd,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fdf6ed7a90fd/link
601,601,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe01766a9ce8/link,,retail-store-visitors-jan_6_2_10.csv.gz,.csv.gz,262180085,2025-05-28T15:32:05.512000+00:00,dwll_01981a91-2191-7182-bdde-fe01766a9ce8,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe01766a9ce8/link
602,602,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe16e5dd5c27/link,,retail-store-visitors-jan_6_2_11.csv.gz,.csv.gz,58675746,2025-05-28T15:32:38.858000+00:00,dwll_01981a91-2191-7182-bdde-fe16e5dd5c27,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe16e5dd5c27/link
603,603,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe2c029f7d2b/link,,retail-store-visitors-jan_6_2_1.csv.gz,.csv.gz,262176772,2025-05-28T15:27:14.728000+00:00,dwll_01981a91-2191-7182-bdde-fe2c029f7d2b,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe2c029f7d2b/link
604,604,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe3cdf928d36/link,,retail-store-visitors-jan_6_2_2.csv.gz,.csv.gz,262178074,2025-05-28T15:27:46.630000+00:00,dwll_01981a91-2191-7182-bdde-fe3cdf928d36,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe3cdf928d36/link
605,605,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe406e5b95e9/link,,retail-store-visitors-jan_6_2_3.csv.gz,.csv.gz,262169121,2025-05-28T15:28:18.649000+00:00,dwll_01981a91-2191-7182-bdde-fe406e5b95e9,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe406e5b95e9/link
606,606,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe501551021f/link,,retail-store-visitors-jan_6_2_4.csv.gz,.csv.gz,262184817,2025-05-28T15:28:51.653000+00:00,dwll_01981a91-2191-7182-bdde-fe501551021f,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe501551021f/link
607,607,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe6d290ba9c5/link,,retail-store-visitors-jan_6_2_5.csv.gz,.csv.gz,262161087,2025-05-28T15:29:24.035000+00:00,dwll_01981a91-2191-7182-bdde-fe6d290ba9c5,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe6d290ba9c5/link
608,608,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe7a81d04958/link,,retail-store-visitors-jan_6_2_6.csv.gz,.csv.gz,262160762,2025-05-28T15:29:56.038000+00:00,dwll_01981a91-2191-7182-bdde-fe7a81d04958,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe7a81d04958/link
609,609,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe8cb8472b36/link,,retail-store-visitors-jan_6_2_7.csv.gz,.csv.gz,262204411,2025-05-28T15:30:28.510000+00:00,dwll_01981a91-2191-7182-bdde-fe8cb8472b36,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe8cb8472b36/link
610,610,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe9681bd3d01/link,,retail-store-visitors-jan_6_2_8.csv.gz,.csv.gz,262192339,2025-05-28T15:31:00.971000+00:00,dwll_01981a91-2191-7182-bdde-fe9681bd3d01,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fe9681bd3d01/link
611,611,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fea6ac29ac86/link,,retail-store-visitors-jan_6_2_9.csv.gz,.csv.gz,262180935,2025-05-28T15:31:32.854000+00:00,dwll_01981a91-2191-7182-bdde-fea6ac29ac86,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fea6ac29ac86/link
612,612,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feb0f53f5927/link,,retail-store-visitors-jan_6_3_0.csv.gz,.csv.gz,262186800,2025-05-28T15:26:42.452000+00:00,dwll_01981a91-2191-7182-bdde-feb0f53f5927,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feb0f53f5927/link
613,613,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fec776bca33d/link,,retail-store-visitors-jan_6_3_10.csv.gz,.csv.gz,262178530,2025-05-28T15:32:06.425000+00:00,dwll_01981a91-2191-7182-bdde-fec776bca33d,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fec776bca33d/link
614,614,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feda28d1b4c4/link,,retail-store-visitors-jan_6_3_11.csv.gz,.csv.gz,24942386,2025-05-28T15:32:40.191000+00:00,dwll_01981a91-2191-7182-bdde-feda28d1b4c4,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feda28d1b4c4/link
615,615,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feee9e2ac866/link,,retail-store-visitors-jan_6_3_1.csv.gz,.csv.gz,262156757,2025-05-28T15:27:13.804000+00:00,dwll_01981a91-2191-7182-bdde-feee9e2ac866,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-feee9e2ac866/link
616,616,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fefdb967bbdd/link,,retail-store-visitors-jan_6_3_2.csv.gz,.csv.gz,262160908,2025-05-28T15:27:45.985000+00:00,dwll_01981a91-2191-7182-bdde-fefdb967bbdd,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fefdb967bbdd/link
617,617,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff0b57608891/link,,retail-store-visitors-jan_6_3_3.csv.gz,.csv.gz,262202658,2025-05-28T15:28:17.905000+00:00,dwll_01981a91-2191-7182-bdde-ff0b57608891,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff0b57608891/link
618,618,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff1c27064216/link,,retail-store-visitors-jan_6_3_4.csv.gz,.csv.gz,262188454,2025-05-28T15:28:50.235000+00:00,dwll_01981a91-2191-7182-bdde-ff1c27064216,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff1c27064216/link
619,619,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff2ac2109f17/link,,retail-store-visitors-jan_6_3_5.csv.gz,.csv.gz,262173412,2025-05-28T15:29:22.900000+00:00,dwll_01981a91-2191-7182-bdde-ff2ac2109f17,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff2ac2109f17/link
620,620,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff337b4cd080/link,,retail-store-visitors-jan_6_3_6.csv.gz,.csv.gz,262160148,2025-05-28T15:29:56.080000+00:00,dwll_01981a91-2191-7182-bdde-ff337b4cd080,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff337b4cd080/link
621,621,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff414a6bf9e2/link,,retail-store-visitors-jan_6_3_7.csv.gz,.csv.gz,262172139,2025-05-28T15:30:28.723000+00:00,dwll_01981a91-2191-7182-bdde-ff414a6bf9e2,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff414a6bf9e2/link
622,622,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff5f2919f095/link,,retail-store-visitors-jan_6_3_8.csv.gz,.csv.gz,262176600,2025-05-28T15:31:01.010000+00:00,dwll_01981a91-2191-7182-bdde-ff5f2919f095,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff5f2919f095/link
623,623,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff6d328e8fe1/link,,retail-store-visitors-jan_6_3_9.csv.gz,.csv.gz,262208160,2025-05-28T15:31:34.117000+00:00,dwll_01981a91-2191-7182-bdde-ff6d328e8fe1,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff6d328e8fe1/link
624,624,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff79598d43e1/link,,retail-store-visitors-jan_6_4_0.csv.gz,.csv.gz,262173708,2025-05-28T15:26:43.109000+00:00,dwll_01981a91-2191-7182-bdde-ff79598d43e1,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff79598d43e1/link
625,625,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff84490168f8/link,,retail-store-visitors-jan_6_4_10.csv.gz,.csv.gz,262155695,2025-05-28T15:32:39.663000+00:00,dwll_01981a91-2191-7182-bdde-ff84490168f8,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff84490168f8/link
626,626,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff91715cd8f6/link,,retail-store-visitors-jan_6_4_11.csv.gz,.csv.gz,6433909,2025-05-28T15:32:39.796000+00:00,dwll_01981a91-2191-7182-bdde-ff91715cd8f6,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ff91715cd8f6/link
627,627,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffac35c4221c/link,,retail-store-visitors-jan_6_4_1.csv.gz,.csv.gz,262148375,2025-05-28T15:27:15.557000+00:00,dwll_01981a91-2191-7182-bdde-ffac35c4221c,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffac35c4221c/link
628,628,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffbe6501da41/link,,retail-store-visitors-jan_6_4_2.csv.gz,.csv.gz,262197482,2025-05-28T15:27:48.669000+00:00,dwll_01981a91-2191-7182-bdde-ffbe6501da41,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffbe6501da41/link
629,629,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffc0728b139f/link,,retail-store-visitors-jan_6_4_3.csv.gz,.csv.gz,262188848,2025-05-28T15:28:21.343000+00:00,dwll_01981a91-2191-7182-bdde-ffc0728b139f,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffc0728b139f/link
630,630,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffd96cf543f9/link,,retail-store-visitors-jan_6_4_4.csv.gz,.csv.gz,262199682,2025-05-28T15:28:53.830000+00:00,dwll_01981a91-2191-7182-bdde-ffd96cf543f9,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffd96cf543f9/link
631,631,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffebfb4683ce/link,,retail-store-visitors-jan_6_4_5.csv.gz,.csv.gz,262165522,2025-05-28T15:29:26.513000+00:00,dwll_01981a91-2191-7182-bdde-ffebfb4683ce,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-ffebfb4683ce/link
632,632,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fffe73d0105e/link,,retail-store-visitors-jan_6_4_6.csv.gz,.csv.gz,262205507,2025-05-28T15:29:59.182000+00:00,dwll_01981a91-2191-7182-bdde-fffe73d0105e,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bdde-fffe73d0105e/link
633,633,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-000627b54cd1/link,,retail-store-visitors-jan_6_4_7.csv.gz,.csv.gz,262164972,2025-05-28T15:30:32.481000+00:00,dwll_01981a91-2191-7182-bddf-000627b54cd1,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-000627b54cd1/link
634,634,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00114ea6b360/link,,retail-store-visitors-jan_6_4_8.csv.gz,.csv.gz,262158920,2025-05-28T15:31:30.681000+00:00,dwll_01981a91-2191-7182-bddf-00114ea6b360,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00114ea6b360/link
635,635,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-002f858a136d/link,,retail-store-visitors-jan_6_4_9.csv.gz,.csv.gz,262185729,2025-05-28T15:32:06.146000+00:00,dwll_01981a91-2191-7182-bddf-002f858a136d,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-002f858a136d/link
636,636,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-003616c608b3/link,,retail-store-visitors-jan_6_5_0.csv.gz,.csv.gz,262162189,2025-05-28T15:26:42.552000+00:00,dwll_01981a91-2191-7182-bddf-003616c608b3,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-003616c608b3/link
637,637,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-0046c52ebe14/link,,retail-store-visitors-jan_6_5_10.csv.gz,.csv.gz,262189734,2025-05-28T15:32:07.532000+00:00,dwll_01981a91-2191-7182-bddf-0046c52ebe14,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-0046c52ebe14/link
638,638,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-0056977152ce/link,,retail-store-visitors-jan_6_5_11.csv.gz,.csv.gz,13807724,2025-05-28T15:32:39.858000+00:00,dwll_01981a91-2191-7182-bddf-0056977152ce,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-0056977152ce/link
639,639,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-006103519a23/link,,retail-store-visitors-jan_6_5_1.csv.gz,.csv.gz,262202955,2025-05-28T15:27:14.566000+00:00,dwll_01981a91-2191-7182-bddf-006103519a23,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-006103519a23/link
640,640,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-007433706e0b/link,,retail-store-visitors-jan_6_5_2.csv.gz,.csv.gz,262161622,2025-05-28T15:27:47.640000+00:00,dwll_01981a91-2191-7182-bddf-007433706e0b,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-007433706e0b/link
641,641,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-008ef8aa4179/link,,retail-store-visitors-jan_6_5_3.csv.gz,.csv.gz,262194367,2025-05-28T15:28:20.456000+00:00,dwll_01981a91-2191-7182-bddf-008ef8aa4179,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-008ef8aa4179/link
642,642,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-009a5e5975ab/link,,retail-store-visitors-jan_6_5_4.csv.gz,.csv.gz,262170095,2025-05-28T15:28:53.495000+00:00,dwll_01981a91-2191-7182-bddf-009a5e5975ab,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-009a5e5975ab/link
643,643,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00a5b42129fc/link,,retail-store-visitors-jan_6_5_5.csv.gz,.csv.gz,262152310,2025-05-28T15:29:25.575000+00:00,dwll_01981a91-2191-7182-bddf-00a5b42129fc,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00a5b42129fc/link
644,644,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00b4272271fd/link,,retail-store-visitors-jan_6_5_6.csv.gz,.csv.gz,262200205,2025-05-28T15:29:57.759000+00:00,dwll_01981a91-2191-7182-bddf-00b4272271fd,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00b4272271fd/link
645,645,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00cfec16ad17/link,,retail-store-visitors-jan_6_5_7.csv.gz,.csv.gz,262168888,2025-05-28T15:30:30.636000+00:00,dwll_01981a91-2191-7182-bddf-00cfec16ad17,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00cfec16ad17/link
646,646,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00d078a51138/link,,retail-store-visitors-jan_6_5_8.csv.gz,.csv.gz,262152972,2025-05-28T15:31:03.152000+00:00,dwll_01981a91-2191-7182-bddf-00d078a51138,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00d078a51138/link
647,647,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00e3e696189c/link,,retail-store-visitors-jan_6_5_9.csv.gz,.csv.gz,262173729,2025-05-28T15:31:35.698000+00:00,dwll_01981a91-2191-7182-bddf-00e3e696189c,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00e3e696189c/link
648,648,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00f2a18d3331/link,,retail-store-visitors-jan_6_6_0.csv.gz,.csv.gz,262202734,2025-05-28T15:26:42.397000+00:00,dwll_01981a91-2191-7182-bddf-00f2a18d3331,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-00f2a18d3331/link
649,649,13,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-010956ff3203/link,,retail-store-visitors-jan_6_6_10.csv.gz,.csv.gz,262158968,2025-05-28T15:32:07.779000+00:00,dwll_01981a91-2191-7182-bddf-010956ff3203,https://app.deweydata.io/api/v1/downloads/01981a91-2191-7182-bddf-010956ff3203/link
650,650,14,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b767f81fb93c/link,,retail-store-visitors-jan_6_6_11.csv.gz,.csv.gz,24449328,2025-05-28T15:32:38.364000+00:00,dwll_01981a91-2338-71f0-a17d-b767f81fb93c,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b767f81fb93c/link
651,651,14,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b77b7db585ad/link,,retail-store-visitors-jan_6_6_1.csv.gz,.csv.gz,262171574,2025-05-28T15:27:15.279000+00:00,dwll_01981a91-2338-71f0-a17d-b77b7db585ad,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b77b7db585ad/link
652,652,14,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b78eedf20138/link,,retail-store-visitors-jan_6_6_2.csv.gz,.csv.gz,262189345,2025-05-28T15:27:47.678000+00:00,dwll_01981a91-2338-71f0-a17d-b78eedf20138,https://app.deweydata.io/api/v1/downloads/01981a91-2338-71f0-a17d-b78eedf20138/link
